150212,Logan,2017-03-05,5,Logan accomplished something Marvel Studios and DC Comics have been unable to: make people cry.,true
150213,Logan,2017-03-14,4,Logan a comparacion de sus peliculas antecesoras es mucho mejor... te logra atrapar en un mundo acabado y triste... te logra transmitir su agonia y puedes sentir su final llegar,false
150215,Logan,2017-03-03,5,"\""Logan: A Life Lived Well\""\nDeath is as much a certainty when it comes to life as is love. Both symbolise regeneration and rebirth albeit of two very different kinds. When the X-Men film series commenced with 'X-Men' in the year 2000\, and let's stick to the movie X-Men here for the sake of simplicity\, it had Sir Patrick Stewart's Professor Charles Xavier posing a simple question to young mutants. He asked if mutants were the next link in the evolutionary chain or simply a new species of humanity fighting for their share of the world.\nThat question\, 17 years later\, forms the basis for 'Logan'. The story of a battered\, worn-out and defeated Wolverine and a doddering curmudgeon of an old man in the form of Professor X\, the movie is a rich character drama as far away from modern superhero cinema as is imaginable. It's the year 2029 and mutants are all but extinct. Logan\, older than ever with a significant decline in his healing abilities bides his time driving a limousine on the US-Mexico border and caring for Professor X\, who is now in his 90s and long declared a 'Weapon of Mass Destruction' by USA because of his terrifying telepathic seizures. They\, along with another mutant called Caliban live in an abandoned factory on the border. Logan wants to gather enough money to get to safety on high sea. However\, the wrench in his plans comes in the form of a little girl who turns out to be a mutant and is being hunted by shadowy forces. For the sake of keeping things non-spoilery\, let's just say that this is where 'Logan' turns the tables on modern cinematic superhero genre.\nWolverine is a brutal character in the comics. He slices and dices through human flesh and more with considerable bloodshed to spare. In the movies however\, the berserker has been kept under control because of the large audience (read: kids) it can cater to on a friendlier and less bloody scale. 'Logan' doesn't have to abide by this rule as it is an R-rated fare\, which means only people above the age of 18 years can enter a theatre showcasing it.\nThis provides the movie with the ability to unleash a caged beast like no other iteration has been able to do. He may be old\, but he is still a beast.\n'Logan' plays like a road-trip movie through the desolate wastelands and pompous grandeurs that await us in the future\, sharply keeping its focus on the three central characters but it is their respective journeys inward that elevate it to cinematic glory. It is a stupendous showcase for the incredible actors that are Sir Stewart\, Jackman and the young Dafne Keen\, who mesmerizes in her turn as Laura. Jackman\, whose swan song the movie is\, leaves one speechless with his haunting turn as the titular Logan. The character's weariness and sadness that engulfs him now can only be measured by Jackman's astute handling of the same. Credit to writer-director James Mangold for not falling prey to clichés and easy outs\, especially considering that it is Jackman's final turn wielding the claws. He instead chooses to look at an ageing superhero through a sympathetic eye and digs for humanity in his characters and their relationships.\nThe supporting cast is rounded out by Boyd Halbrook (Narcos)\, Richard E. Grant and Stephen Merchant\, who plays Caliban. Only Halbrook and Merchant are able to do justice to their roles.\nWith a watertight screenplay\, that keeps its focus on the characters rather than their antics or abilities\, and three of the best cinematic performances this year\, 'Logan' easily becomes the best superhero movie to have ever graced the screen\, easily upending 'The Dark Knight'. But more importantly\, it also becomes the best movie this year has offered yet. If this doesn't fetch nominations in acting\, writing\, possibly directing and other technical categories at next year's Academy Awards\, then the Academy can\, well\, sod off.",true
150216,Logan,2018-12-26,5,"logan almost does not feel like a movie of superheroes when you know it is\, that's why it is a work of art is one of the most original of the genre something that other marvel movies will never offer\, it is simply unforgettable.",true
150217,Logan,2017-03-14,5,"Logan\, a movie with some chest hair.",true
150218,Logan,2017-03-07,5,Logan and Laura! End!,true
150219,Logan,2017-03-03,4,"Logan\, another standalone film residing in the ongoing X-Men franchise\, is the 3rd and final entry for popular character: Wolverine\, and promises to end the character off on a more darker\, violent\, and very tightly focused final film that send-offs Hugh Jackman and starts to borrow from some of the more violent comics based on his character (and as much as most don't like to admit it\, bring a shit ton of fan-service of seeing Wolverine just decapitate people in R-rated fashion). And after hearing a lot of rave reviews from critics and mainstream audiences and fans\, I finally got to check out this film and see how it lived up. And how where my overall thoughts on it? Well...the answer is gonna shock you. And trust me when I say this because it certainly surprised me by the time the end credits rolled. But Logan overall was...really good. Not\, however\, amazing or even great as a lot are praising it as. Which\, REALLY surprised me to be perfectly honest. While by no means an awful film nor a boring or mediocre one at it's core\, I would have to say judging this film on it's own two feet it has some problems that bog down my score in what is otherwise a pretty overall great conclusion for this character and pretty much a great film overall. The negatives\, such as issues with the films fast pace\, often times quickly cut and choppy editing\, disappointing villains (say for one who's a spoiler)\, and even tonal shifts that make some scenes hard to interpret as either funny or serious\, do sadly hold my rating on the film. And if that would of given some more time into fixing\, my rating for this film would of easily been a solid 8 or 8.5 out of ten. Because what we then have\, is not only a well structured standalone \""comic book\"" film that makes use of it's setting and timeline to do it's own tale and of all things be reminiscent of old westerns\, but is emotionally charged and dark in a new and fresh way despite comic book films like Fant4stic copying this tone. Thanks to: Almost legendary performances from Hugh Jackman (who no surprise\, really made his last performance from being Wolverine to Logan stand out and memorable while keeping the essence of his character)\, Patrick Stewart and especially Dafne Keen\, a predictable but still well structured story that manages to pull some surprises up it's sleeve\, beautiful cinematography and color scheme that adds to the grittiness of the world\, a very well balanced script that SERIOUSLY knows how to use witty banter and memorized dialouge to fit well with the tone of the film\, X-23 (Laura) being the most fun and adorable  character to watch with her childlike quirks and quiet presence\, Rated R action that while a bit too into the close up range is gritty and used very BRUTALLY but still effectively and bittersweet\, nice small reincorporation in scenes that connect later into the film\, A LOT of emotional but sweet moments with our main characters\, and overall delivers on a engaging but dark as hell tone. Logan overall I can say is one of my definitive favorite Wolverine films seen yet and much like the film's goal was\, really sent a well made send off to Hugh Jackman and the character he REALLY did put a lot of dedication into. And while I'll definitely be in the minority for not enjoying it as much as others did\, It is honestly worth the watch. But just has some big hiccups that lower my score.\n\nScore: 7.5 / 10",true
150220,Logan,2017-03-19,4,"Logan: A Swan Song\n\nBeast. Hero. Samurai. Cowboy. Hugh Jackman is all of these. He also plays Wolverine/Logan/James Howlett. In fact heâ??s been doing so for the last 17 years\, and after 9 movies he told the world he thinks heâ??s done it enough. In the custom of auctions: he saved the best for last. With a peerless cast\, a gritty new rating\, and a fresh spin on the superhero genre\, Logan proves to be the crown piece of the X-Men franchise. However\, donâ??t let that fool you into thinking youâ??re in for the flawless masterpiece its reputation is suggesting. Hurt by easily avoidable faux pas and gaffs\, Logan falls just short of its full potential.\n\nLogan takes place twelve years in the future. Logan (Hugh Jackman) is much older\, more haggard\, and his body doesnâ??t work like it used to. Heâ??s tired of the grind\, and heâ??s tired of fighting the trouble that always seems to find him. Just when he thinks he can finally retire with his old mentor Professor Xavier (Sir Patrick Stewart)\, a little girl (Daphne Keene) walks into his life. The girl has the familiar issue of being chased by a para-military scientific organization\, and an even more familiar mutation. Logan is coerced into putting his retirement plans on hold to try to get this girl to safety.\n\nIf the story seems a little familiar to you\, itâ??s because that was on purpose. Logan was set to parallel the classic Western film Shane. I wish I could tell you that I figured this out from an in-depth analysis in the analogies of the film and the subtle nuances in style and meaning\, but I canâ??t. Logan tells you thatâ??s what itâ??s doing. Forming parallelisms to classics is a commendable tactic in film\, especially when the film is a fresh take on the original (for example\, this being about a former superhero as opposed to a gunslinger). What is reprehensible\, however\, is being so blatant about it that Logan literally played a minute of clips of Shane in the movie\, and later a character directly quoted from those clips. Parallelisms should be realized by audiences\, not told to audiences\, depriving them of the pleasure of drawing their own conclusions.\n\nSpeaking of deprived pleasures\, the new R-rating on Logan made us all realize what weâ??ve been missing for the last 17 years: a ton of brutal violence. While violence does not necessarily make a movie better\, when your main character has kitchen knives growing out of his hands and rage issues\, it does. Watching the gory dismemberings and stabbings in Logan\, the audience finally sees the piece of the character that had been missing for all that time. We didnâ??t realize how much better it would make his movies until we finally saw it\, and it felt right. Rating this movie R was one of the best executive decisions made in superhero film history. Not only does it help the character in the fight-scenes\, but it helps the character in his dialogue too. Dropping F-bombs all over the movie sounded so natural coming from the disgruntled\, angry man that the audience forgets this is the first time heâ??s used it more than once a film.\n\nLogan wasnâ??t the only one to revel in the newly approved language. None other than the mild-mannered Charles Xavier traded R-rated barbs with Logan throughout the movie. This reinforced their new relationship dynamic as two very very old friends who have been spending a lot of time together. The chemistry between the two actors was so powerful that you have to conclude that Jackman and Stewart spent everyday after shooting at the bar together. While their performances were even better than their normal â??outstandingâ?? level\, one would be remiss to not mention the real surprise of the film: young Ms. Daphne Keene. A bilingual young actress with a penchant for choreography who can play an audienceâ??s emotions like Yo Yo Ma plays a cello\, Â one day weâ??ll be recalling when she had to be listed as â??Introducing Daphne Keeneâ?? because she has talent enough to hold her own with veterans Hugh Jackman and Sir Patrick Stewart.\n\nThis amazing acting did have a drawback\, however. Watching the movie you can appreciate the character growth and development both individually and for the relationships between the three main characters. However\, if you were reading the script\, and not caught up in the powerful acting\, you would realize that none of this actually took place\, and that it was merely an illusion cast by the actors. The characters-arcs went next to nowhere (more of a character-straight-line) because the film both wanted to express their stubbornness to change\, and their ability to change. They split the difference and had them represent neither of these facets\, leaning on the actors to pull through (which\, admittedly\, they do).\n\nWhile this (and a very sloppy plot-device midway through) unfortunately detracts from the flow of the film\, the audience does still have reason to put this movie above your average action-heavy superhero flick. Making this a Western-themed movie does amazing things when looking at the symbolism scattered throughout\, and the overall meaning of Loganâ??s journey. Like a good movie should\, the audience is left thinking about not just Loganâ??s purpose in this film\, but his whole life. These sorts of morality debates always leave an echo effect in the minds of the audience\, causing films like this being much more memorable. So while flaws are present\, they are well overshadowed by the raw talent\, energy\, excitement\, and impact this film has on the audience. Be sure to make your way to what will certainly be considered one of the classic superhero films of the era.",true
150221,Logan,2017-03-05,5,"Logan at his grittiest. A classic not only amongst the superhero genre\, but for the industry as a whole. Jackman is at his most penetrating since Villeneuve's Prisoner's.",true
150222,Logan,2017-03-06,5,Logan at it's finest...,true
150223,Logan,2017-05-19,5,"#Logan A very satisfying comicbook-to-film experience! Wolverine let's loose with actions and words. Rated-R No vanilla watered-down version. Intense violence and suspense is crucial to the story line. Seeing with a huge live-audience on a huge screen\, is my preferred choice\, however\, this film doesn't need either.",true
150225,Logan,2017-03-05,5,"Logan besides being a complete work of art\, It's also a beautiful tribute for Wolverine and Hugh Jackman. Doing this\, the movie give a new breather for the genre and heats up the fan's heart!",true
150226,Logan,2017-02-28,4,"Logan blends gruesome\, bloody action with heartfelt drama that wraps up Hugh Jackman's long running Wolverine.",true
150227,Logan,2017-03-06,4,"Logan:  B\nFirst of all\, I really enjoyed this movie and desperately wanted to give it an A\, but... there were a few glaring hiccups I just can't get past.  With all the winding Wolverine roads the X-Men series has taken\, there definitely needed to be closure and this was an impressive attempt.  The film is less of a superhero movie than it is a race to the boarder- spaghetti western. Huge Jackman nailed his aging role and played well off of his declining health from The Wolverine. Dafne Keen was brilliant and brought to light a child character full of diverse emotion and qualities.   \nOk\, so my biggest pet-peeve here was Mangold's need to follow cinematic trend\, and by way of Deadpool. People love gore\, bad-ass heroes and unpredictable acts of random humor... but there was no need to ramp up Logan's foul language\, just because people like Deadpool.  Sure\, Mangold will defend his R rating with violence\, but there was no need for an F-bomb every few minutes.  I get it\, Logan is old\, curmudgeoned\, medicated\, and lost his sensor... but it cheapened things for me.  I'm not going to complain about a set of boobies either\, but common... did that clip really accentuate his aging?  Why skirt the sentiment with cheap innuendo\, just show the impotent Wolverine killing prostitutes out of rage...oh\, does that cross the line?\nThe whole time I was watching a suspenseful action movie while occasionally fed something that was forced by \""what people like to see these days\"". If you are going to make a true R rated movie about a conflicted and volatile dark character...then go there\, don't tease me with candy from van. Even the children\, designed to be trained assassins\, were barely lethal when it came down to it.  I was also very disappointed in the send-off of Charles.  His powers were so great\, even in the near realm of Jean Gray\, that he could have traversed the dimensions at bit\, maybe even pulled off Obiwan-like interventions from the beyond? See also on shelf...The Wrestler\, Unforgiven\, Expendables\, and Million Dollar Baby\n\n\""What the F@#k?\""",true
150228,Logan,2017-03-02,3,Logan boasts impressive action and captivating performances but its is to scatterbrained and the run time to long to hold any real weight story wise. \nGrade: C+,true
150229,Logan,2017-03-31,5,Logan brings a fitting conclusion to Wolverine's story with strong performances and well-written script. My only concern with the film is the continuity problems it introduces to the X-Men universe moving forward.,true
150230,Logan,2017-03-06,4,"\""Logan\"" brings the comic-based movies to a new level at last. That was something urgently needed since audience is quite fed up to watch on screen shiny suits and unrealistic cgi battles. Time to move on and this is the direction!",true
150231,Logan,2017-04-02,5,"Logan brought me to tears\, Good bye old friend....goodbye old friend",true
150232,Logan,2017-04-30,4,Logan can't be done. I love Wolverine.,true
150233,Logan,2017-06-13,4,Logan certainly knows what it wants to be-- dark and true as can be without compromising the fact it's an X-Men film. It's too bad we may never see Hugh Jackman with his claws on again.. thanks for the memories.,true
150234,Logan,2017-04-01,5,"Logan concludes Wolwerine's story arc with impressive thought-provoking\, existentialist themes\, powerful performances\, - particularly Hugh Jackman's absorbing turn - bloody violence and a moving finale.",true
150235,Logan,2017-05-31,5,"Logan continues the tradition of X-Men movies to make super hero stories with0\,\n0 substance but goes beyond and delivers an emotional story about guilt\, duty\, growing old and generations Hope is the key to the francise and Hope is Wolverine's ultimate quest.",true
150238,Logan,2017-03-04,5,Logan definitivamente,false
150239,Logan,2017-03-07,5,"Logan delivers on every level of this bitter-sweet spectrum of emotions that we are taken through on this tale of redemption. As Wolverine struggles with the dark tones assosiated with aging and deteriorating as a mutant. A last bow out of the character portaryed by Jackman is the perfect combination of everything the movie fans who grew up with the franchise over the 17 years have waited for\, also\, those veterain \""Old Man Logan\"" comic book lovers finally getting a taste of what the story could've been makes this a perfect \, yet saddening way to end this beloved hero's story.\n\nLogan's last shot at redemption\, not just an apology for some older X-Men movies over the 17 years\, but as a character. Focusing on Logan himself\, as his vices are clearly getting the better of him\, the aged\, bitter shadow of the hero we remember take upon a surprisingly releatble journey of how our own human nature and time can make a fool of us all and the struggles and turmoil we face along the way\, comparable to life for some if not most. These dark and powerful topics alongside the legendary soundtracks of Johnny Cash set a weightful tone and add an element of power and consciousness to the tale.\n\nI fail to fault this movie\, forgetting about the truth that this is the end of such an incredible lineage we were all blessed to behold. hugh Jackman reigns supreme in this role and carry's the weight of tthe action throughout in ever mood portrayed. \n\nMUST SEE.",true
150240,Logan,2017-07-05,4,Logan departs from previous X-Men movies favoring a much more interesting aesthetic and tone.,true
150241,Logan,2017-03-02,5,"Logan\, developes the perfect finale for 17 years of having the perfect Wolverine (Hugh Jackman ) who also delivers a outstanding performance\, a great plot that keep you watching from the begging till the end hoping for a post credit scene that tells you this is not the end although it is for now.",true
150242,Logan,2017-05-27,3,"Logan didn't really impress me. Hugh Jackman and Patrick Stewart are great as Logan/Wolverine and Charles Xavier/Professor X\, but this really doesn't feel like new terrain at all\, much less a deeper understanding of these two characters. We don't learn anything we didn't already know: Logan is a loner who feels he can't love anymore and Professor X thinks he can. Story-wise\, it's relatively the same as previous solo Wolverine movies. There didn't really seem to be a point to this movie except to allow the studio to keep holding the rights to the X-men franchise and squeeze more money out of it\, and to let Wolverine say the F-word more.",true
150243,Logan,2019-10-07,3,"Logan didn't really impress me. Hugh Jackman and Patrick Stewart are great as Logan/Wolverine and Charles Xavier/Professor X\, but this really doesn't feel like new terrain at all\, much less a deeper understanding of these two characters. We don't learn anything we didn't already know: Logan is a loner who feels he can't love anymore and Professor X thinks he can. Story-wise\, it's relatively the same as previous solo Wolverine movies. There didn't really seem to be a point to this movie except to allow the studio to keep holding the rights to the X-men franchise and squeeze more money out of it\, and to let Wolverine say the F-word more.",true
150245,Logan,2017-03-27,5,"Logan did two significant things: It gave us a comic book movie that was unlike anything we've ever seen\, sharing more in common with movies like Unforgiven than with any comic book movie\, even those within the same franchise; and (I can't overstate the significance of this enough) it gave us a perfect conclusion and tribute to the character of Wolverine and the man who's played him longer than anyone's played a comic book character onscreen. Logan was everything it needed to be and more\, making it one of the most unique comic book movies ever made\, and one of the greatest.",true
150246,Logan,2017-03-06,5,Logan does not feel like a superhero movie. It feels like an independent character study that happens to have the character of The Wolverine in it.,true
150247,Logan,2017-03-06,1,"Logan dure 135 minutes. Sur ces 135\, il doit y en avoir 3 de bonnes. Le reste n'est qu'une énième variation sur la rédemption de Wolverine aussi inintéressante que peu originale. Car non\, ce ne sont pas un amoncellement quasiment tactique de F-bombs\, un plan boobs gratos et des têtes décapitées avec du sang plein partout qui font l'originalité d'un film. Fatigant dès la première séquence\, Hugh Jackman en fait des tonnes dans le torturé\, Patrick Stewart dans le vieux fou\, Stephen Merchant dans le humor-less Stephen Merchant. Seul Boyd Holbrook et Richard E. Grant s'en sortiraient bien s'ils étaient utilisés correctement. Quant à Dafne Keen\, elle hurle. Logan est l'archétype du blockbuster qui se veut arty et qui oublie complètement que R-Rated n'est pas une qualité. Très mauvais film.",false
150248,Logan,2017-03-07,3,"Logan\, el desborde del dolor...\nAsí podría describirla en pocas palabras. Hugh y Mangold se comprometieron a darnos el ultimo viaje de Wolverine y lo hicieron sin contemplaciones. \nEn Julio del 2015 Hugh pedía a los fans de Wolverine que le hicieran llegar lo que deseaban ver en su próxima y última película del personaje\, se me concedieron ver al menos un par de mis sugerencias: el lado paternal de Logan y la furia desatada sin censura. La película trae el camino de algún modo marcado por lo que Marvel ha hecho con el personaje dentro del comic y ello sirvió de base para que los guionistas trabajaran esa línea para el destino del personaje encarnizado. \nConocer a Wolverine\, Logan o James Howlett dentro del papel es un viaje de carga\, honor\, sacrificio asi como de constante de pesares\, no solamente su look o furia berserker que solamente ve la mayoría es lo que lo hace tan émpatico entre los seguidores mas fieles\, y la película cumple con ello en esas facetas importantes\, vemos a un Logan maduro para controlarse y moverse entre la sociedad sin perder los estribos que denotan esa sabiduría que le ha costado una vida por aquí y por allá\, nos sumergimos en ese agotante trayecto con la gran interpretación de los personajes a los que acompañamos\, y no se puede evitar sentir un nudo en la garganta en ciertos momentos de Logan y Charles mientras tienen consigo a esa niña inesperada en sus vidas\, tendemos pues a apaciguar las emociones con el devenir de cada situación y es que si bien desde el trailer la película era descifrable\, al menos cumple en mostrarnos un recorrido que te mantiene atento al querer enteder que esta pasando por la mente de cada uno de los viejos conocidos al desvelarnos sutilmente como han llegado a esta precaria situación.\n Es apabullantemente violenta pero con toda lógica a como imaginabamos ver si esas viñetas fueran realmente representadas. \nUna película que se presenta y se despide en si misma\, \""donde el mejor en lo que hace\"" encuentra su último objetivo en su esencia mutante con el gran corazón que posee.\n¡Muchas gracias por todos estos años en la piel de Wolverine\, Hugh Jackman!",false
150249,Logan,2020-01-09,5,"Logan elevates itself beyond its genre with one of the most intimate portrayals of a superhero put on screen.  By shrinking the scale\, and keeping itself focused on its more human elements\, James Mangold gives Wolverine a far more engrossing conclusion than the X-Men franchise ever really deserved.",true
150250,Logan,2017-03-07,5,Logan en The Last of Us,true
150251,Logan,2018-02-06,5,"Logan é o encerramento digno de Hugh Jackman no que\, talvez seja o maior papel de sua carreira e um dos filme de super-heróis mais humanos de todos os tempos.",false
150253,Logan,2017-11-19,5,"Logan é o terceiro capítulo da personagem Wolverine\, dentro do universo de X-Men\, e desta vez não há tempo para brincadeiras. Hugh Jackman apresenta-se de novo ao serviço a esta personagem que já acompanha à cerca de 18 anos. Assim como Charles Xavier (Patrick Stewart)\, que aparenta ter algum tipo de doença mental. Encontramos estas duas personagens como nunca antes as vimos: isoladas\, abatidas\, sem grandes esperanças ou expetativas\, assombradas pelo passado. O mundo mudou e o tempo dos mutantes parece estar por um fio.\n\nDevido à doença mental de Charles\, Logan está a trabalhar por conta própria enquanto motorista\, para pagar medicamento e potenciar um futuro para ambos. Para o ajudar a cuidar de Charles\, Logan contratou Caliban (Stephen Merchant)\, um mutante com habilidades semelhantes a um oráculo que mantém estranhos fora do alcance do professor.\n\nLogan não se encontra nas melhores condições. O Adamantium (metal fictício indestrutível)\, que contém nos ossos\, tornou-se num fardo venenoso e as suas capacidades regenerativas estão a diminuir. Encurtando os factos\, uma menina chamada Laura (Dafne Keen) entra em cena  e agora Logan e Charles têm um propósito maior que eles próprios\, proteger a todo o custo Laura e fazê-la chegar a um destino de boa fortuna.\n\nMais que um filme sangrento e brutal\, Logan é um filme guiado pela personagem central. Tematicamente\, vai além das aspirações de um filme tradicional inspirado numa banda desenhada\, com o propósito de entreter. É o filme da personagem Wolverine que sempre foi desejado mas que nunca foi produzido. Havia um certo receio por parte dos estúdios da 20th Century FOX. A violência e o abuso de palavrões implicavam restrições de idade na audiência e isso poderia influenciar o sucesso financeiro do filme nos cinemas. Felizmente\, o filme Deadpool (2016)\, com as mesmas restrições\, foi bem sucedido\, quer monetariamente como criticamente\, catapultando Logan para as salas de cinema.\n\nCom um estilo pós-apocalíptico\, que encaixa na perfeição com as condições físicas e mentais das personagens\, a obra apresenta-se como se fosse um western\, mas com heróis de banda desenhada. Destaca-se dos restantes filmes de super heróis pelo seu cariz sério. Existe algo mais profundo e pessoal do que \""salvar o mundo\"" dos maus da fita. Nesse âmbito\, é semelhante à trilogia do Batman (2005-2012) de Christopher Nolan. Aliás\, o melhor elogio que posso fazer a este filme é que é o The Dark Knight (2008) da Marvel.\n\nTodas as performances são merecedoras de elogios\, mas Hugh Jackman e Patrick entregam-se de corpo e alma e foi simplesmente belíssimo de os assistir. Stewart merece uma indicação a melhor ator secundário nos Óscares de 2018.\n\nTambém Donald Pierce (Boyd Holbrook) e Dr. Rice (Richard E. Grant)\, vilões por natureza\, serviram o filme adequadamente\, embora na sombra de Jackman e Stewart. Foram\, no entanto\, essenciais para fazer o argumento avançar e proporcionaram excelentes momentos quer de ação como diálogo. O que também não se destacou foi a banda sonora composta por Marco Beltrami. Não teve o cuidado ou o detalhe suficiente para examinar o filme acrescentar-lhe dimensão dramática\, foi demasiado genérica\, à exceção do terceiro ato\, onde elevou o filme convictamente.\n\nO diretor e argumentista James Mangold\, em conjunto com a sua equipa\, acertam o tom e honram esta personagem com características tão especiais. Logan teve um percurso conturbado mas\, no final das contas\, Laura despertou nele o seu lado mais humano e deu-lhe a oportunidade de lutar novamente e encontrar a paz que nunca conseguiu alcançar. Logan é um filme tremendo. Marca o fim de uma era\, e o começo de uma nova.\n\n8\,8/10",false
150254,Logan,2017-03-19,4,"Logan es fascinante en los 2 primeros actos con un guión que asombra para ser una película de superhéroes\, unas actuaciones increíbles por parte de cada uno de los actores y más por parte de Patrick Stewart\, pero el tercero cae demasiado\, desde la aparición de la \""amenaza\""\, al punto en que la película pasa de un gran drama a una película típica de superheroes que intenta marcar con un final bueno pero hasta ahí.",false
150256,Logan,2017-07-07,5,"LOGAN es la mejor película de la saga \""X-MEN\"" No es sólo una gran película de super héroes\, sino también es un excelente drama.\n1. Es como si Mad Max y Children of Men tuvieran un hijo.\n2. La violencia y las escenas de acción son excelentes\, pero creo que es exagerado considerar esta película como Clasificación C; pero eso si\, esta es la película de Marvel más violenta que he visto. (Y con tetas incluidas)\n3. Es una de las mejores películas de super héroes que he visto. \n4. Si\, no estás equivocado\, estoy hablando de una película de Wolverine\, y está es muy buena (Olvidemos las anteriores por favor)",false
150257,Logan,2017-03-03,4,"Logan est assurément le meilleur film centré sur le personnage et également dans l'univers des X-Men. Beaucoup plus violent que ce à quoi nous as habituer Marvel \, le film reste tout de même très bien construit avec un scénario très efficace et  une superbe performance des principaux acteurs dont notamment la jeune Dafne Keen est une très belle révélation. À voir absolument",false
150258,Logan,2017-03-02,4,"Logan é um baita filme\, justamente por não ser um filme de super-herói convencional\, mas uma combinação de gêneros que dá muito certo.",false
150259,Logan,2017-03-15,4,"Logan é um dos melhores filmes de super heróis já criados. O filme leva um narrativa que não cansa o expectador\, carregado de cenas de tirar o fôlego. A violência não ultrapassa o necessário\, entregando um prato cheio aos fãs mais fiéis. A obra entrega um desfecho digno ao personagem de Hugh Jackman.",false
150275,Logan,2017-03-02,5,"Logan has always been an interesting character. Possibly the best of the X Men characters wolverine has always struggled to stand alone in his own movies. That is of course until now. Thid movie has action\, it has heart and it has purpose. It is certainly the best of the Wolverine movies and quite possibly the best of all of the Marvel movies. For any X Men fans out there this movie is a must see. Review by Oremo Ochillo",true
150276,Logan,2017-03-06,5,"Logan has a plethora of great reviews around it and I have to say they are fully justified. High Jackman and Patrick Stewart* sign off in style in a film which will be tugging on your heartstrings one minute\, before mercilessly ripping them out. This film is bittersweet\, brutal\, intense\, beautiful and simply a must watch. This is not your usual Marvel film where there are wise cracks every 5 minutes\, this is a deeper affair that's more sentimental and draws you in from start to finish. Fantastic work from all those involved. Sad to see you go Hugh\, it's been fun and the next person has a lot to live up to. What a way to finish your role though!\n\n*Rumours are Stewart could return.",true
150261,Logan,2017-02-28,5,"Logan feels like a futuristic western that is dark\, gritty\, and brutal. It may be the last ride for Jackman and Stewart but they go out on the high road.",true
150262,Logan,2017-03-09,4,"Logan feels like a movie that knows what it wants to achieve and where it wants to take the audience.\n \nThe storytelling is refreshing and concise\, everything that happens on the screen is necessary to build all of the characters overall arcs. Logan starts in a very isolated and broken place and never grow too far beyond that point\, during the films time frame. Mangold has penned a film where less is more\, story elements are never fully explained and he treats the audience with dignity\, allowing them to piece together the movie and not feel like he has to hold your hand during its 137 minute run time.\nOften hints and whispers are laid out for the audience to follow and it a masterful seeing it all unravel.\n \nToward the later parts of movie the films length can be felt and you may start suffering from numb bum. Overall it flows at a natural pace and feels really well crafted.\n \nHugh Jackman's performance as the titular character is his best to date\, truly given the opportunity to finally stretch his acting chops in the role. He snarls\, groans and growls in a role that could only be performed by Jackman. He IS Wolverine/James Howlett/Logan. If this truly is his final performance in the role\, then he will be greatly missed and I feel for the person that must fill those Canadian boots.\n \nSimilarly\, this is an entirely different Portrayal of Professor X. Weak\, vulnerable and now listed as a Weapon of Mass Destruction. Stewarts' handle over the role with its vulnerability and frailty is in perfect merged with the authority that has been ever present since established the character over the 17 years.\n \nOther characters are well cast and feel well suited in the perspective roles\, Dafne Keen as Laura is another stand out performance\, but this is Logan and Xavier's picture to run.\n \nThe R rating (15) isn't just a certificate\, its permission/ a release for Logan as a character\, no longer are shots obscured and camera angles used simply imply the carnage that Wolverine is capable of. It is all laid out in front of the audience and you see the animal that was released from Alkali Lake during the original X-men movie. It tastefully done too and never out stays it's welcome. Several sequences are very much a franchise high for the character.\n \nIn essence this is an A-Z film that achieve so much more than just reciting the letters in the middle. It takes you on a journey and shows how family can be more than just flesh and blood. 4/5.",true
